timestamp,node_id,tilt_deg,displacement_mm,vibration_g,crack_width_mm,battery_percent,displacement_rate_mm_per_15min,tilt_rate_deg_per_15min,risk_score,risk_status,subsidence_risk_next
2026-01-05 21:30:00,NODE-01,1.363,7.892,0.323,2.994,93.42,-7.015,-0.68,29.0,SAFE,0
2026-01-05 21:45:00,NODE-05,2.222,12.64,0.528,3.998,96.01,4.748,0.858,54.7,LOW,0
2026-01-05 22:00:00,NODE-01,1.311,9.981,0.4,2.904,91.68,-2.659,-0.911,25.1,SAFE,0
2026-01-05 22:15:00,NODE-05,1.179,11.192,0.345,3.234,93.2,1.212,-0.132,32.3,SAFE,0
2026-01-05 22:30:00,NODE-03,1.621,11.34,0.384,3.727,93.95,0.148,0.442,32.7,SAFE,0
2026-01-05 22:45:00,NODE-05,2.135,15.392,0.687,4.63,96.13,4.052,0.513,58.7,LOW,0
2026-01-05 23:00:00,NODE-01,0.44,4.263,0.243,1.31,95.18,-11.129,-1.695,11.5,SAFE,1
2026-01-05 23:15:00,NODE-03,4.57,31.046,1.262,10.383,92.36,26.783,4.13,87.8,CRITICAL,0
2026-01-05 23:30:00,NODE-05,2.6,17.121,0.676,5.576,94.19,-13.926,-1.97,46.4,LOW,0
2026-01-05 23:45:00,NODE-03,1.57,12.582,0.452,3.987,95.19,-4.539,-1.03,33.1,SAFE,0
2026-01-06 00:00:00,NODE-04,1.477,9.249,0.371,2.899,96.99,-3.333,-0.093,27.1,SAFE,0
2026-01-06 00:15:00,NODE-04,2.123,14.622,0.647,4.643,93.91,5.373,0.646,57.2,LOW,1
2026-01-06 00:30:00,NODE-03,2.715,20.431,0.726,6.003,92.89,5.809,0.592,67.1,WARNING,0
2026-01-06 00:45:00,NODE-04,1.363,9.998,0.312,2.522,94.7,-10.432,-1.352,26.2,SAFE,0
2026-01-06 01:00:00,NODE-03,1.328,11.791,0.439,3.282,94.25,1.793,-0.035,34.8,SAFE,0
2026-01-06 01:15:00,NODE-05,1.695,10.25,0.419,3.164,94.86,-1.542,0.367,35.7,SAFE,0
2026-01-06 01:30:00,NODE-01,0.163,2.206,0.17,0.77,95.13,-8.044,-1.532,9.6,SAFE,0
2026-01-06 01:45:00,NODE-02,1.479,12.404,0.534,3.978,94.68,10.198,1.315,49.8,LOW,0
2026-01-06 02:00:00,NODE-05,0.178,3.984,0.121,0.867,94.93,-8.419,-1.301,12.3,SAFE,0
2026-01-06 02:15:00,NODE-05,1.536,10.916,0.417,3.393,96.25,6.931,1.358,46.0,LOW,0
2026-01-06 02:30:00,NODE-03,0.395,5.202,0.133,0.845,93.94,-5.714,-1.14,7.4,SAFE,0
2026-01-06 02:45:00,NODE-04,0.662,3.762,0.274,1.436,92.81,-1.44,0.267,18.5,SAFE,0
2026-01-06 03:00:00,NODE-02,0.762,7.673,0.252,2.636,94.65,3.911,0.1,35.5,SAFE,0
2026-01-06 03:15:00,NODE-01,0.634,3.936,0.242,1.972,92.74,-3.737,-0.128,17.1,SAFE,0
2026-01-06 03:30:00,NODE-03,2.001,10.119,0.392,3.509,92.93,6.183,1.367,45.7,LOW,0
2026-01-06 03:45:00,NODE-02,1.028,5.104,0.284,2.035,93.28,-5.014,-0.974,15.1,SAFE,0
2026-01-06 04:00:00,NODE-03,0.614,3.896,0.174,0.408,92.76,-1.208,-0.414,8.9,SAFE,0
2026-01-06 04:15:00,NODE-01,0.806,4.18,0.174,1.265,95.66,0.284,0.192,21.6,SAFE,1
2026-01-06 04:30:00,NODE-05,5.02,33.76,1.345,10.897,94.32,29.58,4.214,87.1,CRITICAL,0
2026-01-06 04:45:00,NODE-05,1.224,10.367,0.392,3.054,95.1,-23.393,-3.796,30.3,SAFE,0
2026-01-06 05:00:00,NODE-04,1.211,8.678,0.291,2.625,94.86,-1.69,-0.013,23.9,SAFE,0
2026-01-06 05:15:00,NODE-03,1.798,12.42,0.515,3.918,93.99,3.742,0.587,53.0,LOW,0
2026-01-06 05:30:00,NODE-02,1.833,12.746,0.507,4.043,95.4,0.327,0.036,35.4,SAFE,0
2026-01-06 05:45:00,NODE-05,1.267,11.468,0.51,3.276,93.66,-1.278,-0.567,30.9,SAFE,0
2026-01-06 06:00:00,NODE-04,1.114,4.854,0.349,2.011,94.03,-6.614,-0.153,16.8,SAFE,0
2026-01-06 06:15:00,NODE-01,1.0,7.606,0.304,2.255,93.38,2.752,-0.114,28.5,SAFE,1
2026-01-06 06:30:00,NODE-05,2.666,19.541,0.799,5.677,95.91,11.935,1.667,72.2,WARNING,0
2026-01-06 06:45:00,NODE-05,1.131,5.266,0.271,2.36,94.1,-14.276,-1.535,16.7,SAFE,0
2026-01-06 07:00:00,NODE-05,1.077,9.415,0.427,2.328,94.94,4.149,-0.055,35.9,SAFE,0
2026-01-06 07:15:00,NODE-04,0.828,2.6,0.264,1.838,93.52,-6.815,-0.249,14.2,SAFE,0
2026-01-06 07:30:00,NODE-03,0.735,3.601,0.22,1.667,95.23,1.001,-0.093,14.7,SAFE,0
2026-01-06 07:45:00,NODE-02,0.68,2.508,0.155,0.157,95.14,-1.093,-0.055,6.0,SAFE,0
2026-01-06 08:00:00,NODE-05,1.215,6.336,0.384,2.578,92.26,3.828,0.535,37.5,SAFE,0
2026-01-06 08:15:00,NODE-05,0.996,8.254,0.303,1.582,94.21,1.918,-0.219,26.7,SAFE,0
2026-01-06 08:30:00,NODE-01,0.974,7.384,0.192,2.227,94.34,-0.87,-0.022,19.7,SAFE,0
2026-01-06 08:45:00,NODE-01,2.169,16.209,0.665,4.458,93.84,8.826,1.195,59.5,LOW,0
2026-01-06 09:00:00,NODE-02,0.598,2.317,0.216,0.482,95.86,-13.892,-1.571,8.1,SAFE,0
2026-01-06 09:15:00,NODE-05,0.747,5.007,0.214,2.136,92.73,2.69,0.149,26.3,SAFE,0
2026-01-06 09:30:00,NODE-05,1.318,10.068,0.292,3.069,93.65,5.061,0.571,44.9,LOW,0
2026-01-06 09:45:00,NODE-01,1.051,7.971,0.382,2.232,93.16,-2.097,-0.267,24.2,SAFE,1
2026-01-06 10:00:00,NODE-03,2.35,16.984,0.642,5.144,95.42,9.013,1.298,62.8,WARNING,0
2026-01-06 10:15:00,NODE-02,0.647,0.894,0.173,0.449,92.94,-16.09,-1.703,4.3,SAFE,0
2026-01-06 10:30:00,NODE-05,2.318,13.942,0.606,4.043,91.97,13.048,1.671,55.7,LOW,0
2026-01-06 10:45:00,NODE-05,0.386,3.175,0.233,1.341,94.69,-10.767,-1.932,8.8,SAFE,0
2026-01-06 11:00:00,NODE-05,0.988,6.342,0.314,1.537,94.0,3.167,0.602,30.7,SAFE,0
2026-01-06 11:15:00,NODE-03,0.201,1.294,0.115,1.21,95.41,-5.048,-0.787,1.9,SAFE,0
2026-01-06 11:30:00,NODE-02,0.193,1.515,0.064,0.575,95.13,0.221,-0.008,5.3,SAFE,0
2026-01-06 11:45:00,NODE-02,1.934,12.886,0.57,4.528,94.1,11.371,1.741,59.9,LOW,0
2026-01-06 12:00:00,NODE-01,0.781,4.409,0.349,1.338,92.42,-8.477,-1.153,15.9,SAFE,0
2026-01-06 12:15:00,NODE-05,1.552,8.945,0.415,3.536,92.71,4.536,0.771,46.6,LOW,0
2026-01-06 12:30:00,NODE-05,0.861,6.765,0.26,1.267,92.02,-2.18,-0.691,19.3,SAFE,1
2026-01-06 12:45:00,NODE-05,2.524,15.952,0.669,5.504,93.98,9.187,1.663,63.4,WARNING,0
2026-01-06 13:00:00,NODE-05,0.751,4.51,0.219,1.695,93.35,-11.442,-1.773,14.2,SAFE,0
2026-01-06 13:15:00,NODE-03,0.909,5.045,0.328,2.501,93.92,0.535,0.159,18.8,SAFE,0
2026-01-06 13:30:00,NODE-04,0.739,3.226,0.223,1.409,94.34,-1.819,-0.171,13.2,SAFE,0
2026-01-06 13:45:00,NODE-05,0.381,3.759,0.248,1.045,96.41,0.534,-0.357,13.0,SAFE,0
2026-01-06 14:00:00,NODE-05,1.639,12.266,0.381,3.504,94.82,8.507,1.258,45.8,LOW,0
2026-01-06 14:15:00,NODE-02,1.152,8.627,0.457,2.526,94.21,-3.639,-0.487,28.5,SAFE,0
2026-01-06 14:30:00,NODE-03,0.261,2.672,0.078,0.937,92.24,-5.955,-0.89,5.2,SAFE,1
2026-01-06 14:45:00,NODE-01,2.445,18.319,0.643,4.852,94.14,15.647,2.184,71.3,WARNING,0
2026-01-06 15:00:00,NODE-05,0.52,6.313,0.238,1.545,95.17,-12.006,-1.925,16.4,SAFE,0
2026-01-06 15:15:00,NODE-03,0.303,2.617,0.107,0.984,94.58,-3.695,-0.217,7.7,SAFE,0
2026-01-06 15:30:00,NODE-02,0.183,2.422,0.188,0.0,92.85,-0.195,-0.12,10.3,SAFE,0
2026-01-06 15:45:00,NODE-04,0.584,0.749,0.164,0.869,93.65,-1.672,0.402,4.7,SAFE,0
2026-01-06 16:00:00,NODE-03,1.41,10.552,0.426,2.847,94.18,9.803,0.826,43.4,LOW,0
2026-01-06 16:15:00,NODE-02,1.245,11.326,0.392,4.361,93.6,0.773,-0.165,34.0,SAFE,0
2026-01-06 16:30:00,NODE-01,1.273,7.887,0.25,1.931,93.35,-3.438,0.028,21.2,SAFE,1
2026-01-06 16:45:00,NODE-04,3.196,23.716,0.878,7.768,91.51,15.829,1.922,83.6,CRITICAL,0
2026-01-06 17:00:00,NODE-03,0.863,6.127,0.282,1.183,93.16,-17.589,-2.333,15.8,SAFE,0
2026-01-06 17:15:00,NODE-04,1.138,5.576,0.311,2.068,94.38,-0.55,0.276,25.1,SAFE,0
2026-01-06 17:30:00,NODE-03,0.376,2.885,0.155,1.255,95.13,-2.692,-0.762,10.7,SAFE,0
2026-01-06 17:45:00,NODE-05,1.111,4.528,0.26,2.881,94.16,1.643,0.735,31.5,SAFE,0
2026-01-06 18:00:00,NODE-03,1.659,14.1,0.504,3.608,95.34,9.573,0.548,51.7,LOW,1
2026-01-06 18:15:00,NODE-03,2.528,18.392,0.654,4.65,93.97,4.292,0.87,61.0,WARNING,0
2026-01-06 18:30:00,NODE-05,1.103,9.464,0.41,2.822,93.01,-8.929,-1.425,26.9,SAFE,0
2026-01-06 18:45:00,NODE-02,0.554,2.179,0.244,0.302,93.49,-7.285,-0.549,8.9,SAFE,0
2026-01-06 19:00:00,NODE-01,0.44,2.6,0.183,0.517,94.65,0.421,-0.114,6.7,SAFE,0
2026-01-06 19:15:00,NODE-01,0.044,1.046,0.239,0.863,93.73,-1.553,-0.396,8.5,SAFE,0
2026-01-06 19:30:00,NODE-04,0.728,3.937,0.187,1.286,93.28,2.891,0.684,22.1,SAFE,0
2026-01-06 19:45:00,NODE-04,1.11,4.69,0.237,1.213,92.17,0.753,0.383,27.1,SAFE,0
2026-01-06 20:00:00,NODE-04,0.296,3.889,0.125,1.329,92.97,-0.801,-0.815,9.9,SAFE,0
2026-01-06 20:15:00,NODE-01,1.496,10.048,0.43,3.839,93.56,6.158,1.2,44.4,LOW,0
2026-01-06 20:30:00,NODE-01,0.455,6.184,0.156,0.423,93.34,-3.863,-1.041,12.7,SAFE,0
2026-01-06 20:45:00,NODE-01,1.129,8.32,0.32,3.006,92.86,2.136,0.674,38.2,SAFE,0
2026-01-06 21:00:00,NODE-02,1.539,11.587,0.336,3.473,95.89,3.267,0.41,49.3,LOW,0
2026-01-06 21:15:00,NODE-03,0.788,6.475,0.349,1.47,94.74,-5.112,-0.751,22.3,SAFE,0
2026-01-06 21:30:00,NODE-02,1.795,13.915,0.477,3.473,96.65,7.44,1.008,48.1,LOW,0
2026-01-06 21:45:00,NODE-03,1.219,8.618,0.44,2.47,92.09,-5.297,-0.577,24.9,SAFE,0
2026-01-06 22:00:00,NODE-05,0.698,5.538,0.224,1.336,94.39,-3.08,-0.52,12.4,SAFE,0
2026-01-06 22:15:00,NODE-02,0.992,5.713,0.288,1.744,93.49,0.174,0.294,22.5,SAFE,0
2026-01-06 22:30:00,NODE-03,0.842,3.61,0.221,2.15,94.03,-2.103,-0.15,19.0,SAFE,0
2026-01-06 22:45:00,NODE-04,1.336,9.601,0.455,3.171,96.22,5.992,0.495,39.2,SAFE,0
2026-01-06 23:00:00,NODE-02,1.306,10.285,0.322,2.42,91.91,0.684,-0.03,28.2,SAFE,0
2026-01-06 23:15:00,NODE-04,1.368,9.35,0.389,2.205,93.31,-0.935,0.061,24.5,SAFE,0
2026-01-06 23:30:00,NODE-05,0.446,0.265,0.116,1.047,93.09,-9.085,-0.921,8.4,SAFE,1
2026-01-06 23:45:00,NODE-05,5.01,32.779,1.286,10.563,93.3,32.513,4.564,91.0,CRITICAL,0
2026-01-07 00:00:00,NODE-01,0.626,1.833,0.096,1.325,91.45,-30.946,-4.384,12.1,SAFE,0
2026-01-07 00:15:00,NODE-05,0.186,2.018,0.055,0.391,95.52,0.185,-0.44,4.1,SAFE,0
2026-01-07 00:30:00,NODE-03,0.46,3.778,0.178,0.866,95.57,1.76,0.274,17.7,SAFE,0
2026-01-07 00:45:00,NODE-02,0.359,1.327,0.138,1.323,94.67,-2.451,-0.101,8.9,SAFE,0
2026-01-07 01:00:00,NODE-03,1.085,8.677,0.294,1.519,92.36,7.35,0.725,35.2,SAFE,0
2026-01-07 01:15:00,NODE-05,1.51,10.178,0.435,2.917,94.3,1.501,0.426,38.3,SAFE,0
2026-01-07 01:30:00,NODE-03,0.75,6.616,0.338,1.189,95.0,-3.563,-0.761,20.2,SAFE,0
2026-01-07 01:45:00,NODE-02,1.04,6.837,0.294,1.928,94.43,0.222,0.29,28.0,SAFE,0
2026-01-07 02:00:00,NODE-04,0.97,5.578,0.265,2.092,93.9,-1.26,-0.07,17.1,SAFE,0
2026-01-07 02:15:00,NODE-02,0.995,6.076,0.262,2.275,95.65,0.498,0.025,26.6,SAFE,0
2026-01-07 02:30:00,NODE-01,1.074,6.456,0.389,2.286,93.1,0.38,0.079,22.2,SAFE,0
2026-01-07 02:45:00,NODE-01,1.909,11.46,0.414,3.964,93.74,5.004,0.835,52.1,LOW,0
2026-01-07 03:00:00,NODE-01,0.855,5.603,0.296,1.935,94.69,-5.857,-1.054,16.6,SAFE,0
2026-01-07 03:15:00,NODE-01,1.903,12.165,0.456,4.79,94.32,6.563,1.049,50.6,LOW,0
2026-01-07 03:30:00,NODE-01,0.93,6.716,0.364,1.728,94.61,-5.449,-0.974,22.6,SAFE,0
2026-01-07 03:45:00,NODE-04,0.913,8.441,0.244,1.564,94.57,1.725,-0.017,25.0,SAFE,1
2026-01-07 04:00:00,NODE-01,3.267,22.117,0.814,6.582,94.56,13.675,2.354,81.3,CRITICAL,0
2026-01-07 04:15:00,NODE-02,1.637,9.57,0.412,3.869,93.49,-12.546,-1.63,33.4,SAFE,0
2026-01-07 04:30:00,NODE-05,0.0,0.369,0.018,0.0,93.08,-9.202,-1.637,1.6,SAFE,0
2026-01-07 04:45:00,NODE-03,1.289,8.633,0.41,2.807,94.08,8.264,1.289,42.7,LOW,0
2026-01-07 05:00:00,NODE-04,0.348,5.202,0.112,0.527,95.73,-3.431,-0.941,12.1,SAFE,1
2026-01-07 05:15:00,NODE-01,4.424,31.463,1.22,10.255,93.88,26.261,4.076,92.3,CRITICAL,0
2026-01-07 05:30:00,NODE-01,2.685,18.1,0.615,4.863,94.63,-13.364,-1.74,48.7,LOW,1
2026-01-07 05:45:00,NODE-01,4.368,31.062,1.109,9.053,94.04,12.962,1.684,91.1,CRITICAL,0
2026-01-07 06:00:00,NODE-01,2.426,15.502,0.54,4.78,96.34,-15.559,-1.942,48.6,LOW,0
2026-01-07 06:15:00,NODE-02,1.23,8.175,0.317,2.647,93.73,-7.327,-1.196,24.2,SAFE,0
2026-01-07 06:30:00,NODE-01,0.72,4.374,0.333,1.442,94.62,-3.801,-0.509,14.0,SAFE,0
2026-01-07 06:45:00,NODE-01,0.561,4.875,0.218,1.378,93.03,0.501,-0.159,13.6,SAFE,1
2026-01-07 07:00:00,NODE-01,2.102,16.483,0.542,4.576,92.54,11.608,1.541,61.0,WARNING,0
2026-01-07 07:15:00,NODE-03,1.336,7.821,0.357,2.708,93.87,-8.662,-0.766,24.3,SAFE,0
2026-01-07 07:30:00,NODE-01,2.06,12.12,0.42,3.323,95.3,4.299,0.724,50.6,LOW,0
2026-01-07 07:45:00,NODE-02,2.09,10.642,0.566,2.878,94.64,-1.479,0.03,33.5,SAFE,0
2026-01-07 08:00:00,NODE-03,0.647,3.609,0.186,1.378,91.37,-7.033,-1.443,15.1,SAFE,0
2026-01-07 08:15:00,NODE-04,1.051,6.511,0.325,2.308,94.75,2.902,0.404,33.9,SAFE,1
2026-01-07 08:30:00,NODE-01,2.138,16.866,0.589,4.766,92.03,10.355,1.087,64.0,WARNING,0
2026-01-07 08:45:00,NODE-04,1.033,7.36,0.347,2.449,94.87,-9.506,-1.104,25.8,SAFE,0
2026-01-07 09:00:00,NODE-04,0.949,4.223,0.222,1.643,94.51,-3.137,-0.084,15.0,SAFE,0
2026-01-07 09:15:00,NODE-01,0.802,6.013,0.161,1.117,93.67,1.79,-0.147,23.6,SAFE,0
2026-01-07 09:30:00,NODE-05,1.369,12.964,0.313,3.274,94.72,6.951,0.566,44.3,LOW,0
2026-01-07 09:45:00,NODE-05,0.87,5.526,0.116,1.909,93.53,-7.438,-0.498,16.3,SAFE,0
2026-01-07 10:00:00,NODE-01,0.452,3.57,0.229,2.144,94.02,-1.957,-0.419,11.8,SAFE,0
2026-01-07 10:15:00,NODE-02,1.22,8.855,0.521,3.393,92.11,5.285,0.768,45.6,LOW,0
2026-01-07 10:30:00,NODE-04,0.317,3.659,0.03,0.268,93.53,-5.195,-0.903,6.9,SAFE,0
2026-01-07 10:45:00,NODE-04,1.197,7.434,0.416,1.465,94.94,3.775,0.881,37.8,SAFE,1
2026-01-07 11:00:00,NODE-01,4.264,31.161,1.116,8.277,92.23,23.727,3.067,86.6,CRITICAL,0
2026-01-07 11:15:00,NODE-01,1.492,5.966,0.238,2.499,94.81,-25.194,-2.773,16.8,SAFE,0
2026-01-07 11:30:00,NODE-02,1.031,6.404,0.221,2.191,91.4,0.438,-0.461,17.8,SAFE,0
2026-01-07 11:45:00,NODE-03,1.35,10.372,0.313,2.581,92.39,3.967,0.319,40.2,LOW,0
2026-01-07 12:00:00,NODE-03,1.509,7.78,0.374,3.124,93.44,-2.592,0.159,29.7,SAFE,0
2026-01-07 12:15:00,NODE-02,0.899,7.499,0.272,1.863,94.0,-0.28,-0.61,22.3,SAFE,0
2026-01-07 12:30:00,NODE-03,0.32,1.062,0.098,0.163,93.12,-6.437,-0.579,3.1,SAFE,0
2026-01-07 12:45:00,NODE-04,1.504,9.551,0.355,3.345,93.09,8.489,1.184,44.5,LOW,0
2026-01-07 13:00:00,NODE-01,0.219,0.81,0.149,1.048,95.13,-8.742,-1.285,4.5,SAFE,0
2026-01-07 13:15:00,NODE-02,1.618,10.706,0.465,3.19,95.22,9.896,1.399,50.0,LOW,0
2026-01-07 13:30:00,NODE-04,0.636,3.787,0.094,0.533,93.29,-6.919,-0.982,7.3,SAFE,0
2026-01-07 13:45:00,NODE-05,0.681,3.28,0.119,1.09,93.32,-0.507,0.046,13.8,SAFE,0
2026-01-07 14:00:00,NODE-03,0.937,6.196,0.364,2.964,93.44,2.916,0.256,33.1,SAFE,0
2026-01-07 14:15:00,NODE-03,1.274,7.155,0.235,1.642,96.45,0.959,0.337,29.4,SAFE,0
2026-01-07 14:30:00,NODE-01,0.89,3.952,0.261,1.085,93.8,-3.202,-0.384,14.3,SAFE,1
2026-01-07 14:45:00,NODE-03,2.817,20.914,0.695,6.036,95.66,16.962,1.926,72.4,WARNING,0
2026-01-07 15:00:00,NODE-03,1.437,8.212,0.458,3.026,94.65,-12.703,-1.38,25.9,SAFE,1
2026-01-07 15:15:00,NODE-02,2.818,18.857,0.764,5.757,93.64,10.645,1.381,75.5,WARNING,0
2026-01-07 15:30:00,NODE-02,1.751,13.529,0.531,3.597,92.99,-5.328,-1.067,39.2,SAFE,0
2026-01-07 15:45:00,NODE-02,1.518,9.127,0.374,2.579,94.7,-4.401,-0.233,28.2,SAFE,0
2026-01-07 16:00:00,NODE-01,1.051,7.149,0.268,2.264,92.82,-1.978,-0.468,21.3,SAFE,0
2026-01-07 16:15:00,NODE-02,0.887,5.866,0.267,1.253,93.29,-1.283,-0.164,14.5,SAFE,0
2026-01-07 16:30:00,NODE-01,1.622,7.119,0.392,2.922,94.54,1.253,0.735,37.3,SAFE,0
2026-01-07 16:45:00,NODE-02,1.107,8.584,0.314,2.164,93.46,1.465,-0.515,27.5,SAFE,0
2026-01-07 17:00:00,NODE-01,1.351,10.836,0.391,3.361,93.27,2.253,0.243,39.4,SAFE,0
2026-01-07 17:15:00,NODE-05,0.577,5.212,0.265,1.162,93.37,-5.625,-0.773,16.1,SAFE,0
2026-01-07 17:30:00,NODE-03,0.525,3.079,0.263,1.243,92.91,-2.133,-0.052,12.4,SAFE,0
2026-01-07 17:45:00,NODE-04,0.346,0.826,0.14,1.169,94.27,-2.253,-0.179,7.0,SAFE,0
2026-01-07 18:00:00,NODE-04,0.512,2.569,0.133,1.255,93.78,1.743,0.166,20.2,SAFE,0
2026-01-07 18:15:00,NODE-03,0.613,4.458,0.195,1.556,92.1,1.889,0.102,18.4,SAFE,0
2026-01-07 18:30:00,NODE-01,0.88,7.475,0.332,2.018,93.14,3.017,0.266,28.2,SAFE,0
2026-01-07 18:45:00,NODE-03,0.635,2.999,0.207,1.298,93.28,-4.476,-0.245,9.6,SAFE,0
2026-01-07 19:00:00,NODE-03,1.035,4.323,0.239,1.964,93.27,1.324,0.4,24.4,SAFE,0
2026-01-07 19:15:00,NODE-04,1.911,12.873,0.428,3.946,94.43,8.55,0.876,53.2,LOW,0
2026-01-07 19:30:00,NODE-03,1.399,8.974,0.362,2.219,92.87,-3.899,-0.512,23.3,SAFE,0
2026-01-07 19:45:00,NODE-01,0.539,3.868,0.254,1.406,96.95,-5.106,-0.86,22.1,SAFE,0
2026-01-07 20:00:00,NODE-02,0.21,0.844,0.084,1.058,95.37,-3.023,-0.33,5.9,SAFE,0
2026-01-07 20:15:00,NODE-02,1.291,6.977,0.281,1.942,95.36,6.133,1.081,36.4,SAFE,0
2026-01-07 20:30:00,NODE-04,0.575,2.173,0.125,1.397,92.46,-4.804,-0.716,6.5,SAFE,0
2026-01-07 20:45:00,NODE-03,0.794,2.282,0.114,1.248,91.26,0.108,0.22,8.7,SAFE,0
2026-01-07 21:00:00,NODE-02,1.049,6.943,0.346,1.915,93.28,4.661,0.255,28.0,SAFE,0
2026-01-07 21:15:00,NODE-05,1.524,11.034,0.371,2.642,94.04,4.091,0.475,45.8,LOW,0
2026-01-07 21:30:00,NODE-03,0.842,2.527,0.316,1.573,93.49,-8.507,-0.682,17.1,SAFE,0
2026-01-07 21:45:00,NODE-02,1.612,12.47,0.44,3.421,93.04,9.943,0.77,48.6,LOW,0
2026-01-07 22:00:00,NODE-01,1.049,4.357,0.155,1.811,91.59,-8.112,-0.564,12.4,SAFE,0
2026-01-07 22:15:00,NODE-01,1.445,7.656,0.403,2.839,92.87,3.298,0.396,38.2,SAFE,0
2026-01-07 22:30:00,NODE-02,1.84,12.934,0.526,4.381,93.38,5.279,0.394,54.8,LOW,1
2026-01-07 22:45:00,NODE-01,2.839,17.227,0.632,5.398,93.07,4.292,0.999,64.8,WARNING,0
2026-01-07 23:00:00,NODE-01,2.358,17.5,0.687,5.937,93.06,0.273,-0.48,49.9,LOW,1
2026-01-07 23:15:00,NODE-02,3.452,27.698,0.927,8.47,92.7,10.198,1.094,85.7,CRITICAL,0
2026-01-07 23:30:00,NODE-01,0.641,3.717,0.197,1.23,95.64,-23.981,-2.812,11.3,SAFE,0
2026-01-07 23:45:00,NODE-05,1.213,7.581,0.317,2.34,94.5,3.865,0.572,38.6,SAFE,1
2026-01-08 00:00:00,NODE-01,2.87,18.793,0.659,5.703,94.8,11.211,1.657,63.4,WARNING,0
2026-01-08 00:15:00,NODE-03,0.54,2.517,0.292,0.76,93.97,-16.276,-2.33,10.8,SAFE,0
2026-01-08 00:30:00,NODE-02,1.698,13.096,0.521,3.432,92.04,10.579,1.158,48.8,LOW,0
2026-01-08 00:45:00,NODE-05,1.012,6.579,0.236,2.554,94.52,-6.518,-0.686,19.0,SAFE,0
2026-01-08 01:00:00,NODE-01,0.9,6.986,0.242,1.4,95.25,0.408,-0.112,20.7,SAFE,0
2026-01-08 01:15:00,NODE-02,1.705,12.032,0.538,2.901,95.42,5.045,0.805,45.2,LOW,0
2026-01-08 01:30:00,NODE-05,1.795,11.642,0.547,3.424,94.38,-0.39,0.09,35.9,SAFE,0
2026-01-08 01:45:00,NODE-05,0.542,3.024,0.11,0.679,93.62,-8.618,-1.253,9.7,SAFE,0
2026-01-08 02:00:00,NODE-05,1.746,14.691,0.608,4.08,93.62,11.667,1.203,56.5,LOW,0
2026-01-08 02:15:00,NODE-02,0.288,0.0,0.136,0.0,94.24,-14.691,-1.457,4.7,SAFE,0
2026-01-08 02:30:00,NODE-01,0.897,4.594,0.162,1.972,91.64,4.594,0.609,31.3,SAFE,0
2026-01-08 02:45:00,NODE-04,1.518,9.311,0.321,2.314,94.38,4.717,0.621,42.0,LOW,0
2026-01-08 03:00:00,NODE-05,0.806,5.56,0.246,0.911,93.02,-3.752,-0.712,12.2,SAFE,0
2026-01-08 03:15:00,NODE-03,1.141,5.706,0.225,2.606,96.25,0.146,0.335,26.4,SAFE,0
2026-01-08 03:30:00,NODE-03,0.784,4.761,0.254,1.333,93.24,-0.946,-0.357,11.7,SAFE,0
2026-01-08 03:45:00,NODE-02,0.852,5.192,0.424,2.138,93.83,0.432,0.068,22.3,SAFE,0
2026-01-08 04:00:00,NODE-04,1.691,9.41,0.477,3.135,93.77,4.217,0.838,43.9,LOW,0
2026-01-08 04:15:00,NODE-01,0.863,6.022,0.263,1.878,92.76,-3.388,-0.828,13.5,SAFE,1
2026-01-08 04:30:00,NODE-02,4.784,34.185,1.182,10.244,94.13,28.164,3.922,88.6,CRITICAL,0
2026-01-08 04:45:00,NODE-03,0.915,6.962,0.289,1.991,93.99,-27.223,-3.87,19.2,SAFE,0
2026-01-08 05:00:00,NODE-03,0.766,6.43,0.172,1.472,94.81,-0.532,-0.148,19.1,SAFE,1
2026-01-08 05:15:00,NODE-02,2.929,19.372,0.738,6.547,94.44,12.942,2.163,77.3,WARNING,0
2026-01-08 05:30:00,NODE-01,1.905,12.685,0.373,3.839,93.8,-6.687,-1.024,35.0,SAFE,0
2026-01-08 05:45:00,NODE-03,1.417,8.581,0.414,2.859,92.58,-4.104,-0.487,23.6,SAFE,1
2026-01-08 06:00:00,NODE-02,2.588,17.519,0.652,5.042,92.62,8.939,1.17,61.3,WARNING,0
2026-01-08 06:15:00,NODE-03,2.294,14.156,0.61,4.645,95.55,-3.363,-0.294,45.3,LOW,0
2026-01-08 06:30:00,NODE-01,1.533,10.802,0.415,3.225,93.66,-3.354,-0.761,32.5,SAFE,0
2026-01-08 06:45:00,NODE-03,0.23,3.035,0.062,1.19,96.05,-7.767,-1.304,6.3,SAFE,0
2026-01-08 07:00:00,NODE-03,1.311,11.029,0.403,3.159,92.57,7.994,1.082,41.7,LOW,0
2026-01-08 07:15:00,NODE-01,0.526,1.713,0.123,0.681,96.18,-9.315,-0.785,9.7,SAFE,0
2026-01-08 07:30:00,NODE-02,1.873,13.505,0.624,3.857,92.41,11.792,1.346,51.0,LOW,0
2026-01-08 07:45:00,NODE-01,1.999,13.283,0.508,4.611,93.01,-0.222,0.127,39.7,SAFE,0
2026-01-08 08:00:00,NODE-01,1.31,8.342,0.364,2.743,94.07,-4.941,-0.689,26.7,SAFE,0
2026-01-08 08:15:00,NODE-05,0.663,3.011,0.131,0.972,94.73,-5.331,-0.647,5.0,SAFE,0
